filename,gt_shape,gt_dtype,gt_min,gt_max,gt_mean,gt_std,gt_error,lr_shape,lr_dtype,lr_min,lr_max,lr_mean,lr_std,lr_error
001264.npy,"(256, 256)",float32,0.0,1.0,0.5255193836263032,0.32874934176735093,,"(128, 128)",float32,-0.017241526395082474,1.4271267652511597,0.525182373730356,0.34231585928395186,
001265.npy,"(256, 256)",float32,0.0,1.0,0.4320533395586139,0.42343873386771336,,"(128, 128)",float32,0.004802793264389038,1.715261459350586,0.43269312506694746,0.4357747016383081,
001266.npy,"(256, 256)",float32,0.0,1.0,0.40345037941639816,0.396066802009897,,"(128, 128)",float32,-0.0020889020524919033,1.5352383852005005,0.4037883318925992,0.40668314841397635,
001267.npy,"(256, 256)",float32,0.0,1.0,0.24393732093705012,0.29585333881502585,,"(128, 128)",float32,-0.001688472111709416,1.7246173620224,0.24649492391206884,0.3074851211485558,
001268.npy,"(256, 256)",float32,0.0,1.0,0.35829646810722693,0.2312502929593326,,"(128, 128)",float32,0.01748623698949814,1.4733160734176636,0.3603903319391293,0.24463756175729404,
001269.npy,"(256, 256)",float32,0.0,1.0,0.6501762873220258,0.2753454223893317,,"(128, 128)",float32,0.0054860105738043785,1.6713101863861084,0.6499727445138035,0.29792367354930094,
001270.npy,"(256, 256)",float32,0.0,1.0,0.7160248561517051,0.2511993157478299,,"(128, 128)",float32,0.008188409730792046,1.613094687461853,0.7148805642156617,0.27628391670482366,
001271.npy,"(256, 256)",float32,0.0,1.0,0.6435521756435918,0.2859039810729733,,"(128, 128)",float32,-0.0010210650507360697,1.7030450105667114,0.6419390142864216,0.30814633132890973,
001272.npy,"(256, 256)",float32,0.0,1.0,0.29455437106220494,0.1749175971537459,,"(128, 128)",float32,-0.01868235506117344,1.2462575435638428,0.29345756958494496,0.1864243392108154,
001273.npy,"(256, 256)",float32,0.0,1.0,0.2582034295689921,0.19855319782667605,,"(128, 128)",float32,-0.022491570562124252,1.3226847648620605,0.2590430927617027,0.20493598084693487,
001274.npy,"(256, 256)",float32,0.0,1.0,0.24663886741911786,0.18878541799608733,,"(128, 128)",float32,-0.020929167047142982,1.295709490776062,0.2469315165638356,0.1962992862962522,
001275.npy,"(256, 256)",float32,0.0,1.0,0.25694916250372524,0.19871551933400716,,"(128, 128)",float32,-0.009314136579632759,1.3385072946548462,0.25709858218008197,0.20485399149127206,
001276.npy,"(256, 256)",float32,0.0,1.0,0.37064572063260537,0.21477052774529193,,"(128, 128)",float32,-0.022404899820685387,1.444309115409851,0.37117342138308373,0.22614483287053275,
001277.npy,"(256, 256)",float32,0.0,1.0,0.6691749913090064,0.20122815182044826,,"(128, 128)",float32,0.009374812245368958,1.6493326425552368,0.668137913331293,0.23141541803166027,
001278.npy,"(256, 256)",float32,0.0,1.0,0.6622794917970509,0.20225956890353,,"(128, 128)",float32,0.025187605991959572,1.4756431579589844,0.6624179076658265,0.22664781923280194,
001279.npy,"(256, 256)",float32,0.0,1.0,0.6612708424624714,0.20286131631114113,,"(128, 128)",float32,0.007525896653532982,1.5401467084884644,0.6617758303218011,0.22749301600767186,
001280.npy,"(256, 256)",float32,0.0,1.0,0.5632703889600634,0.21130198797823388,,"(128, 128)",float32,-0.010573847219347954,1.4538286924362183,0.5618328713682104,0.23015451139382426,
001281.npy,"(256, 256)",float32,0.0,1.0,0.24561682183004052,0.10977774770577352,,"(128, 128)",float32,-0.0008192794630303979,0.8872325420379639,0.24520456019630288,0.11134758086770526,
001282.npy,"(256, 256)",float32,0.0,1.0,0.2633203031563802,0.11219377903220974,,"(128, 128)",float32,-0.008790405467152596,1.15310537815094,0.26387686755035134,0.12108805208065258,
001283.npy,"(256, 256)",float32,0.0,1.0,0.2444559287790966,0.10780333956911466,,"(128, 128)",float32,-0.011227911338210106,0.8629946708679199,0.24429441712493372,0.11032495718063205,
001284.npy,"(256, 256)",float32,0.0,1.0,0.6594747260701013,0.20417743279115746,,"(128, 128)",float32,0.02100568264722824,1.5916227102279663,0.658084934245835,0.23734065130951557,
001285.npy,"(256, 256)",float32,0.0,1.0,0.5174630784436545,0.1181958408210648,,"(128, 128)",float32,0.03641408681869507,1.2203823328018188,0.5182708186325726,0.13628100964299197,
001286.npy,"(256, 256)",float32,0.0,1.0,0.5387855533450647,0.11624614730000939,,"(128, 128)",float32,0.04284078627824783,1.2571159601211548,0.5387997958009692,0.13417817826881234,
001287.npy,"(256, 256)",float32,0.0,1.0,0.543694298165633,0.11352094767358477,,"(128, 128)",float32,0.009093203581869602,1.353053092956543,0.5443847805168502,0.13877969112798644,
001288.npy,"(256, 256)",float32,0.0,1.0,0.1985978516669391,0.2904490365591657,,"(128, 128)",float32,-0.008510815910995007,1.7507002353668213,0.1998053794764303,0.29937840268663546,
001289.npy,"(256, 256)",float32,0.0,1.0,0.1588756590251421,0.1299768767225847,,"(128, 128)",float32,-0.050403889268636703,1.0630618333816528,0.15876927529583362,0.13447413270481798,
001290.npy,"(256, 256)",float32,0.0,1.0,0.16518031440039388,0.13270848212117162,,"(128, 128)",float32,-0.029903048649430275,1.1423275470733643,0.1649200365957717,0.13660184370374173,
001291.npy,"(256, 256)",float32,0.0,1.0,0.16365305976942124,0.1358450172144656,,"(128, 128)",float32,-0.014803171157836914,1.1924015283584595,0.1636927372684036,0.14013173939827528,
001292.npy,"(256, 256)",float32,0.0,1.0,0.30065749667803665,0.152834992311588,,"(128, 128)",float32,-0.018714603036642075,1.3523313999176025,0.30139372445242785,0.16483326273296675,
001293.npy,"(256, 256)",float32,0.0,1.0,0.14615693551881748,0.12482229816464105,,"(128, 128)",float32,-0.0023700669407844543,1.4350100755691528,0.14597019284320822,0.12832160502291592,
001294.npy,"(256, 256)",float32,0.0,1.0,0.13392962124480334,0.1030937416711525,,"(128, 128)",float32,-0.0038087209686636925,1.4913091659545898,0.13400414661970217,0.10715209967997252,
001295.npy,"(256, 256)",float32,0.0,1.0,0.14280631469004845,0.11635358202608583,,"(128, 128)",float32,0.003583051497116685,1.2138041257858276,0.1426573605671848,0.11974267730228805,
001296.npy,"(256, 256)",float32,0.0,1.0,0.5260452716730804,0.13295831282985274,,"(128, 128)",float32,-0.002880473155528307,1.3429162502288818,0.5258167140854226,0.16327664008759424,
001297.npy,"(256, 256)",float32,0.0,1.0,0.5926126238923501,0.1586486029374665,,"(128, 128)",float32,0.0009764120331965387,1.6863828897476196,0.593903597684541,0.19120467503770883,
001298.npy,"(256, 256)",float32,0.0,1.0,0.5450810843008327,0.17271693883612266,,"(128, 128)",float32,-0.0039805336855351925,1.603674292564392,0.5456599606801831,0.19418500285421128,
001299.npy,"(256, 256)",float32,0.0,1.0,0.6030902856302163,0.0952238528984245,,"(128, 128)",float32,0.010013150982558727,1.390683650970459,0.6030665849980892,0.14612642743253662,
001300.npy,"(256, 256)",float32,0.0,1.0,0.4776373158843956,0.17894595990153112,,"(128, 128)",float32,-0.003855941817164421,1.3949991464614868,0.4776349523962722,0.2016251720447066,
001301.npy,"(256, 256)",float32,0.0,1.0,0.5880423879919974,0.1921520046100149,,"(128, 128)",float32,0.004470895044505596,1.4324886798858643,0.5888760728491889,0.21651456122594573,
001302.npy,"(256, 256)",float32,0.0,1.0,0.5896818407828448,0.19129758261892366,,"(128, 128)",float32,-0.01039552316069603,1.682045578956604,0.5888154413247548,0.2240241231208558,
001303.npy,"(256, 256)",float32,0.0,1.0,0.5758915863461667,0.19082852142850018,,"(128, 128)",float32,0.004148965235799551,1.7338424921035767,0.574959880294017,0.22579672640536388,
001304.npy,"(256, 256)",float32,0.0,1.0,0.7706784057399705,0.21563295828049117,,"(128, 128)",float32,-0.03970064967870712,1.7178987264633179,0.770021992211285,0.26017455302408465,
001305.npy,"(256, 256)",float32,0.0,1.0,0.7701215657792915,0.14488784770036817,,"(128, 128)",float32,0.0028613132890313864,1.5277618169784546,0.7694750593426392,0.18289206687750653,
001306.npy,"(256, 256)",float32,0.0,1.0,0.7498395184949143,0.15995360061583824,,"(128, 128)",float32,-0.0019768511410802603,1.5217148065567017,0.74855721228802,0.198549214637974,
001307.npy,"(256, 256)",float32,0.0,1.0,0.7735388055358499,0.13198048555933198,,"(128, 128)",float32,0.006064956076443195,1.5619852542877197,0.7725879048549018,0.19531788679104667,
001308.npy,"(256, 256)",float32,0.0,1.0,0.1741978698233979,0.1876517055270062,,"(128, 128)",float32,-0.0023582999128848314,1.245369553565979,0.17462163785953422,0.19198452960343004,
001309.npy,"(256, 256)",float32,0.0,1.0,0.13251231563040378,0.15332973882680503,,"(128, 128)",float32,-0.011266940273344517,1.3492095470428467,0.13287698668880576,0.15595617386738006,
001310.npy,"(256, 256)",float32,0.0,1.0,0.11897137178487505,0.14981986618425272,,"(128, 128)",float32,-0.012425278313457966,1.2440470457077026,0.11897609975156315,0.15232280336259296,
001311.npy,"(256, 256)",float32,0.0,1.0,0.1208026046082612,0.14565762968269796,,"(128, 128)",float32,-0.01879383809864521,1.2060682773590088,0.12044732066346597,0.14850169454312828,
001312.npy,"(256, 256)",float32,0.0,1.0,0.5026585443506716,0.20258222527186376,,"(128, 128)",float32,-0.1139989122748375,1.4613037109375,0.5022629652750688,0.21912599946498706,
001313.npy,"(256, 256)",float32,0.0,1.0,0.43097002937610346,0.20897365355224634,,"(128, 128)",float32,-0.1021142229437828,1.5792838335037231,0.4302932495331184,0.2217034945740767,
001314.npy,"(256, 256)",float32,0.0,1.0,0.4297960180024193,0.2088713169579695,,"(128, 128)",float32,-0.08188702911138535,1.5073288679122925,0.42995219423294273,0.2206346343073005,
001315.npy,"(256, 256)",float32,0.0,1.0,0.42796161326004545,0.20852207488467003,,"(128, 128)",float32,-0.10193928331136703,1.5103051662445068,0.4274827737107447,0.21812721065635338,
001316.npy,"(256, 256)",float32,0.0,1.0,0.5540592902586408,0.13543210274853285,,"(128, 128)",float32,-0.061938825994729996,1.2914714813232422,0.5549325235462703,0.17424646499655722,
001317.npy,"(256, 256)",float32,0.0,1.0,0.43143252850310887,0.14591407352230307,,"(128, 128)",float32,-0.01527515146881342,0.9470963478088379,0.43204309419103026,0.166162441371286,
001318.npy,"(256, 256)",float32,0.0,1.0,0.4301077675504388,0.14562300476218687,,"(128, 128)",float32,-0.0185746680945158,0.9050658345222473,0.4298997393054833,0.16771891041460532,
001319.npy,"(256, 256)",float32,0.0,1.0,0.40519168827135843,0.15440977752822657,,"(128, 128)",float32,-0.039526842534542084,0.8595094084739685,0.4060323671904911,0.17044854895387934,
001320.npy,"(256, 256)",float32,0.0,1.0,0.25837559645853686,0.18537332267987788,,"(128, 128)",float32,-0.006697738077491522,1.1690406799316406,0.25841105809513554,0.1912669834001068,
001321.npy,"(256, 256)",float32,0.0,1.0,0.07791197292052547,0.15280831545991466,,"(128, 128)",float32,-0.008796004578471184,1.2219403982162476,0.07785792652211866,0.1544266770892374,
001322.npy,"(256, 256)",float32,0.0,1.0,0.0806262076918173,0.15567977218214332,,"(128, 128)",float32,-0.010031621903181076,1.1809364557266235,0.08023473241307685,0.1574717087975237,
001323.npy,"(256, 256)",float32,0.0,1.0,0.049978961252398646,0.0978244926123318,,"(128, 128)",float32,-0.008404970169067383,1.191628336906433,0.05002543625198294,0.0993486566632343,
001324.npy,"(256, 256)",float32,0.0,1.0,0.8558787939214199,0.04398406865393914,,"(128, 128)",float32,0.40387994050979614,1.573174238204956,0.8556797197215928,0.1422028518593364,
001325.npy,"(256, 256)",float32,0.0,1.0,0.20441835635912836,0.1954250992490755,,"(128, 128)",float32,-0.05931653454899788,1.194885492324829,0.20513647109625288,0.2002401801403485,
001326.npy,"(256, 256)",float32,0.0,1.0,0.24479270144837928,0.22253962742476452,,"(128, 128)",float32,-0.0499483197927475,1.3195720911026,0.24610701299602322,0.23228365143165297,
001327.npy,"(256, 256)",float32,0.0,1.0,0.23685615365274615,0.20913822538139762,,"(128, 128)",float32,-0.037981413304805756,1.318300485610962,0.2372506517321611,0.2143161425557565,
001328.npy,"(256, 256)",float32,0.0,1.0,0.4649321472453878,0.19388054015279535,,"(128, 128)",float32,-0.00033437806996516883,1.4723671674728394,0.46479955899161585,0.21162835462991705,
001329.npy,"(256, 256)",float32,0.0,1.0,0.24204254506407696,0.1992071070674169,,"(128, 128)",float32,-0.007984528318047523,1.3110127449035645,0.2415181473157706,0.20403709879195445,
001330.npy,"(256, 256)",float32,0.0,1.0,0.21168631371320057,0.17653577499073556,,"(128, 128)",float32,-0.008847213350236416,1.333559513092041,0.21148195426282518,0.18228523651522927,
001331.npy,"(256, 256)",float32,0.0,1.0,0.21174807253404743,0.17655045805630898,,"(128, 128)",float32,-0.00887305662035942,1.4032098054885864,0.21242382880675725,0.18496947608049438,
001332.npy,"(256, 256)",float32,0.0,1.0,0.3643464819281945,0.25577552759251654,,"(128, 128)",float32,-0.030065439641475677,1.4340450763702393,0.3641664003116247,0.2616162491571683,
001333.npy,"(256, 256)",float32,0.0,1.0,0.4861812708034172,0.10419711978120255,,"(128, 128)",float32,0.032739248126745224,1.221968650817871,0.4864903909108307,0.1253755405046134,
001334.npy,"(256, 256)",float32,0.0,1.0,0.48712289279131227,0.1031092880142298,,"(128, 128)",float32,0.05641511455178261,1.2941381931304932,0.4868675704897214,0.13063925939532703,
001335.npy,"(256, 256)",float32,0.0,1.0,0.5016262041020809,0.10004186123215186,,"(128, 128)",float32,0.0365564189851284,1.201134443283081,0.5023391778479436,0.11982513150777158,
001336.npy,"(256, 256)",float32,0.0,1.0,0.5209211003464835,0.14576922601933456,,"(128, 128)",float32,0.0023447403218597174,1.418941617012024,0.5202245042506064,0.16885911317017102,
001337.npy,"(256, 256)",float32,0.0,1.0,0.36609891843852793,0.13889504984194417,,"(128, 128)",float32,-0.0007968015852384269,1.1709990501403809,0.36623403080465167,0.15175256409491777,
001338.npy,"(256, 256)",float32,0.0,1.0,0.36495510653510976,0.13675391819597302,,"(128, 128)",float32,0.0030228516552597284,1.1595616340637207,0.36461772718782015,0.14734132943679384,
001339.npy,"(256, 256)",float32,0.0,1.0,0.3654528827501906,0.12675676268202798,,"(128, 128)",float32,0.014451798051595688,1.3468842506408691,0.3651403534910287,0.14705853015540152,
001340.npy,"(256, 256)",float32,0.0,1.0,0.5791238103080076,0.23864876088979994,,"(128, 128)",float32,-0.007936399430036545,1.4825531244277954,0.5798759141581016,0.25576023578745666,
001341.npy,"(256, 256)",float32,0.0,1.0,0.5527696915575007,0.21778558532923015,,"(128, 128)",float32,-0.007250121328979731,1.5817286968231201,0.5526946579178063,0.24507678963438873,
001342.npy,"(256, 256)",float32,0.0,1.0,0.5536669415910143,0.21754772271403652,,"(128, 128)",float32,0.0012272900203242898,1.5216706991195679,0.55311902408625,0.2366624362923757,
001343.npy,"(256, 256)",float32,0.0,1.0,0.5227549844516615,0.20633662819071097,,"(128, 128)",float32,-0.007219312246888876,1.4453160762786865,0.5221159728563407,0.22288366935133128,
001344.npy,"(256, 256)",float32,0.0,1.0,0.6043445710802331,0.25749565252512696,,"(128, 128)",float32,-0.02335638552904129,1.4878973960876465,0.603676514214726,0.27906949473668075,
001345.npy,"(256, 256)",float32,0.0,1.0,0.6667062296606048,0.11973420259261476,,"(128, 128)",float32,0.04938990995287895,1.4316291809082031,0.6671337078071247,0.17840081818295234,
001346.npy,"(256, 256)",float32,0.0,1.0,0.672012230568825,0.12016487925543382,,"(128, 128)",float32,0.0145364198833704,1.4394453763961792,0.6714538811530701,0.1680686461669349,
001347.npy,"(256, 256)",float32,0.0,1.0,0.6042358312686869,0.1898848004158543,,"(128, 128)",float32,0.0005582798039540648,1.2559832334518433,0.6031434621588332,0.20853496284915266,
001348.npy,"(256, 256)",float32,0.0,1.0,0.32491886017043686,0.23921984370624688,,"(128, 128)",float32,-0.00663529708981514,1.4330122470855713,0.32454579065869404,0.2464657133322173,
001349.npy,"(256, 256)",float32,0.0,1.0,0.7699369962633682,0.1271053268636986,,"(128, 128)",float32,-0.007939317263662815,1.6577668190002441,0.7680909899501955,0.17137204078037682,
001350.npy,"(256, 256)",float32,0.0,1.0,0.44823053123936596,0.2015052646993819,,"(128, 128)",float32,-0.005184243433177471,1.4916796684265137,0.44824461118931325,0.21492378784579758,
001351.npy,"(256, 256)",float32,0.0,1.0,0.6608159938522986,0.13902203160986618,,"(128, 128)",float32,-0.002777406480163336,1.4872400760650635,0.6592806412254362,0.17709879029593298,
001352.npy,"(256, 256)",float32,0.0,1.0,0.4151087431298066,0.18154072311475994,,"(128, 128)",float32,-0.009821023792028427,1.3706809282302856,0.4149614872040104,0.1985422571939677,
001353.npy,"(256, 256)",float32,0.0,1.0,0.4436389571863941,0.1826598735236895,,"(128, 128)",float32,0.01731632463634014,1.397327184677124,0.4451865455409916,0.19753247931858098,
001354.npy,"(256, 256)",float32,0.0,1.0,0.46882294608014163,0.18693055309965861,,"(128, 128)",float32,0.012825273908674717,1.4792943000793457,0.4692046688082314,0.20690197614978462,
001355.npy,"(256, 256)",float32,0.0,1.0,0.4457868318863163,0.18361455374287688,,"(128, 128)",float32,0.012296084314584732,1.4135894775390625,0.4467545571271785,0.2038409851241315,
001356.npy,"(256, 256)",float32,0.0,1.0,0.30385126013028696,0.15109167591869693,,"(128, 128)",float32,-0.00624033622443676,1.162630558013916,0.3046297693906439,0.15937225672818647,
001357.npy,"(256, 256)",float32,0.0,1.0,0.310507601258621,0.07735354980661094,,"(128, 128)",float32,0.015008042566478252,0.9931967854499817,0.31038193150919824,0.08807115751810607,
001358.npy,"(256, 256)",float32,0.0,1.0,0.3118882281311244,0.07694606612815108,,"(128, 128)",float32,0.020448707044124603,1.0367262363433838,0.31184827214804045,0.08729605046284333,
001359.npy,"(256, 256)",float32,0.0,1.0,0.3492344209803271,0.07627691543143567,,"(128, 128)",float32,0.01445409469306469,1.0080509185791016,0.34913348862278326,0.0984366519676796,
001360.npy,"(256, 256)",float32,0.0,1.0,0.542839030535417,0.17479190945016565,,"(128, 128)",float32,-0.043954674154520035,1.3475008010864258,0.5432481636212518,0.19832967845047025,
001361.npy,"(256, 256)",float32,0.0,1.0,0.5099749612091102,0.15784514705789604,,"(128, 128)",float32,0.047025494277477264,1.53386652469635,0.5105845326975214,0.18593500223445042,
001362.npy,"(256, 256)",float32,0.0,1.0,0.5136834846723559,0.1425502574169409,,"(128, 128)",float32,0.0014274063287302852,1.4153411388397217,0.513075988577036,0.17118147037618897,
001363.npy,"(256, 256)",float32,0.0,1.0,0.48532642904236667,0.1746662566198064,,"(128, 128)",float32,0.0009878381388261914,1.3119696378707886,0.4850545910109716,0.18727535523139419,
001364.npy,"(256, 256)",float32,0.0,1.0,0.261401821648479,0.23648925439034468,,"(128, 128)",float32,-0.06547513604164124,1.3644870519638062,0.26157124528935993,0.24349149920747729,
001365.npy,"(256, 256)",float32,0.0,1.0,0.5190016969060631,0.100545064704557,,"(128, 128)",float32,-0.04011193662881851,1.1063152551651,0.5187871506016819,0.14314323627749428,
001366.npy,"(256, 256)",float32,0.0,1.0,0.47741919468188443,0.15056462220387123,,"(128, 128)",float32,-0.08173415064811707,1.1984171867370605,0.4780311880963591,0.16726360320279934,
001367.npy,"(256, 256)",float32,0.0,1.0,0.49360053076603516,0.12725198683041075,,"(128, 128)",float32,-0.06388343125581741,1.0715651512145996,0.4927536366814258,0.14442729383528283,
001368.npy,"(256, 256)",float32,0.0,1.0,0.25314228667556904,0.2337671668351052,,"(128, 128)",float32,-0.008685682900249958,1.4083619117736816,0.25408660549958384,0.24188136295907145,
001369.npy,"(256, 256)",float32,0.0,1.0,0.48355331827167447,0.15010934432927991,,"(128, 128)",float32,-0.0075408583506941795,1.246188759803772,0.4835663180073766,0.16662679508155026,
001370.npy,"(256, 256)",float32,0.0,1.0,0.49643536228650476,0.14771378948815786,,"(128, 128)",float32,0.0020895632915198803,1.2670032978057861,0.49721964423906684,0.17743460206013842,
001371.npy,"(256, 256)",float32,0.0,1.0,0.4779545166729662,0.14418224037616073,,"(128, 128)",float32,0.007506418041884899,1.2748125791549683,0.478085710838684,0.16314729366617856,
001372.npy,"(256, 256)",float32,0.0,1.0,0.44923306112431405,0.16817146807907427,,"(128, 128)",float32,-0.002915578195825219,1.4897059202194214,0.44934023877340223,0.18540622020614855,
001373.npy,"(256, 256)",float32,0.0,1.0,0.4647289861222941,0.26893383053634745,,"(128, 128)",float32,3.8912592572160065e-05,1.5642292499542236,0.4654066731821205,0.28013993263027626,
001374.npy,"(256, 256)",float32,0.0,1.0,0.4776238276646527,0.29608765602560977,,"(128, 128)",float32,-0.007987787947058678,1.7426636219024658,0.47582538208161296,0.3120131549368627,
001375.npy,"(256, 256)",float32,0.0,1.0,0.4823173595858061,0.29204571821757924,,"(128, 128)",float32,-0.0011226445203647017,1.6267725229263306,0.48199460527874294,0.30882794477624975,
001376.npy,"(256, 256)",float32,0.0,1.0,0.795320124447592,0.2628626100481259,,"(128, 128)",float32,0.0018935241969302297,1.6483274698257446,0.7954209908161332,0.29615563155465086,
001377.npy,"(256, 256)",float32,0.0,1.0,0.5004342478067656,0.18709649107343151,,"(128, 128)",float32,-0.005605265498161316,1.5806937217712402,0.49985334210393456,0.2099644358712824,
001378.npy,"(256, 256)",float32,0.0,1.0,0.48532580330405395,0.15110522254704895,,"(128, 128)",float32,0.002823887625709176,1.305234432220459,0.48576867619031816,0.1701350900318484,
001379.npy,"(256, 256)",float32,0.0,1.0,0.5024583860112806,0.18993786364832008,,"(128, 128)",float32,-0.014783950522542,1.6443825960159302,0.5033661674647814,0.21179312038278772,
001380.npy,"(256, 256)",float32,0.0,1.0,0.7431240565973937,0.20624931164737917,,"(128, 128)",float32,-0.018549898639321327,1.7130587100982666,0.7426210815795855,0.2535708112512583,
001381.npy,"(256, 256)",float32,0.0,1.0,0.24465066090020854,0.17319832713007058,,"(128, 128)",float32,-0.07328510284423828,1.0737282037734985,0.24505595993097407,0.17763731306494313,
001382.npy,"(256, 256)",float32,0.0,1.0,0.24309048172754416,0.17319933817675084,,"(128, 128)",float32,-0.07393929362297058,1.1436026096343994,0.2430135010704686,0.1776882852904081,
001383.npy,"(256, 256)",float32,0.0,1.0,0.21997336051488287,0.17261273434828747,,"(128, 128)",float32,-0.07098309695720673,1.1027302742004395,0.22024802603765994,0.17708800741149752,
001384.npy,"(256, 256)",float32,0.0,1.0,0.5874304362629452,0.26147859595504497,,"(128, 128)",float32,-0.11115974187850952,1.6078191995620728,0.586097754827823,0.27520025089634337,
001385.npy,"(256, 256)",float32,0.0,1.0,0.5348234699031735,0.2804479855011177,,"(128, 128)",float32,-0.10646283626556396,1.5819685459136963,0.5361817054856989,0.2997365292057652,
001386.npy,"(256, 256)",float32,0.0,1.0,0.55252970668932,0.2819518147733771,,"(128, 128)",float32,-0.058376312255859375,1.6729487180709839,0.5519815663068259,0.2960507898312323,
001387.npy,"(256, 256)",float32,0.0,1.0,0.5531387383764961,0.2824158042644741,,"(128, 128)",float32,-0.05998488515615463,1.4349734783172607,0.5533310179532744,0.29692365985909003,
001388.npy,"(256, 256)",float32,0.0,1.0,0.34306341261896023,0.2264188626357261,,"(128, 128)",float32,-0.015669452026486397,1.392773151397705,0.3428284703271629,0.23551653285285118,
001389.npy,"(256, 256)",float32,0.0,1.0,0.473051930261442,0.22704465926593534,,"(128, 128)",float32,0.0023266843054443598,1.371961236000061,0.4718945458397883,0.24495290239541326,
001390.npy,"(256, 256)",float32,0.0,1.0,0.5110914585799069,0.21543153365781706,,"(128, 128)",float32,-0.0074906726367771626,1.2865817546844482,0.5099933610482879,0.2289034599577402,
001391.npy,"(256, 256)",float32,0.0,1.0,0.4635285238314779,0.24208865067399415,,"(128, 128)",float32,-0.006836981512606144,1.497725009918213,0.46358879629585203,0.2600649646601533,
001392.npy,"(256, 256)",float32,0.0,1.0,0.4102577589989238,0.1888734284356771,,"(128, 128)",float32,0.013150873593986034,1.4149876832962036,0.4099765396298949,0.2035337496933332,
001393.npy,"(256, 256)",float32,0.0,1.0,0.5960223395654864,0.14833776677001562,,"(128, 128)",float32,0.015229543671011925,1.501464605331421,0.5951119744421476,0.17882981405313833,
001394.npy,"(256, 256)",float32,0.0,1.0,0.5921533911290169,0.14536869338105385,,"(128, 128)",float32,0.029254062101244926,1.3610788583755493,0.5927673461011409,0.16960820971481003,
001395.npy,"(256, 256)",float32,0.0,1.0,0.5970162890577271,0.15395225032494564,,"(128, 128)",float32,0.03274434059858322,1.5565671920776367,0.5973723531108135,0.19046076265365883,
001396.npy,"(256, 256)",float32,0.0,1.0,0.6115524746227976,0.1808795029464103,,"(128, 128)",float32,-0.00016141519881784916,1.6619839668273926,0.6129298266153995,0.21829453818156577,
001397.npy,"(256, 256)",float32,0.0,1.0,0.6890524336210717,0.09884976724519849,,"(128, 128)",float32,0.014739333651959896,1.3934522867202759,0.6893841355278596,0.13735095107985507,
001398.npy,"(256, 256)",float32,0.0,1.0,0.6881840632784559,0.09898838314496965,,"(128, 128)",float32,0.02030007168650627,1.3149062395095825,0.6886655559972041,0.14181981884400985,
001399.npy,"(256, 256)",float32,0.0,1.0,0.6888171268727632,0.09869682988828028,,"(128, 128)",float32,0.030085843056440353,1.4127743244171143,0.6889975992983182,0.14969498559608513,
001400.npy,"(256, 256)",float32,0.0,1.0,0.25619366277476985,0.15695158969917705,,"(128, 128)",float32,0.001983808586373925,1.2085647583007812,0.25652094990293506,0.1639346463641817,
001401.npy,"(256, 256)",float32,0.0,1.0,0.6935692269282043,0.25907707569679156,,"(128, 128)",float32,0.018096478655934334,1.439674735069275,0.6921740916125145,0.28248678263498644,
001402.npy,"(256, 256)",float32,0.0,1.0,0.6390113475050825,0.27917404693442116,,"(128, 128)",float32,-0.0037990971468389034,1.4783059358596802,0.638712545807266,0.29716238055876454,
001403.npy,"(256, 256)",float32,0.0,1.0,0.5277582382880353,0.3067814519195047,,"(128, 128)",float32,0.002685357118025422,1.750641107559204,0.5270774096558881,0.3265287659572976,
001404.npy,"(256, 256)",float32,0.0,1.0,0.7115866969522457,0.11944716869156431,,"(128, 128)",float32,-0.03965992480516434,1.467740535736084,0.7113148358647265,0.18056809591052475,
001405.npy,"(256, 256)",float32,0.0,1.0,0.16130368191387845,0.13724263105774961,,"(128, 128)",float32,-0.007547720335423946,1.2873389720916748,0.16084297717404183,0.1382763696781018,
001406.npy,"(256, 256)",float32,0.0,1.0,0.16017108611916697,0.08932807678761434,,"(128, 128)",float32,0.01044891681522131,1.3995252847671509,0.1602979893747829,0.09489236446061156,
001407.npy,"(256, 256)",float32,0.0,1.0,0.15203979387067168,0.13423866672984525,,"(128, 128)",float32,0.00039344513788819313,1.364925503730774,0.15178403401665896,0.13706386737130613,
001408.npy,"(256, 256)",float32,0.0,1.0,0.10127669712855664,0.1518869528020406,,"(128, 128)",float32,-0.02029171586036682,1.3294260501861572,0.10218296915846697,0.15682782269187992,
001409.npy,"(256, 256)",float32,0.0,1.0,0.15142227997000912,0.1769606535842896,,"(128, 128)",float32,0.004516152199357748,1.2917522192001343,0.15134276405896685,0.18051274392513952,
001410.npy,"(256, 256)",float32,0.0,1.0,0.12009759472199599,0.16517352446595157,,"(128, 128)",float32,-0.017245426774024963,1.2956061363220215,0.12057563035485519,0.1701817358243425,
001411.npy,"(256, 256)",float32,0.0,1.0,0.11706456269149568,0.1562553350176274,,"(128, 128)",float32,-0.005819280166178942,1.3878185749053955,0.1179674933548931,0.16302276651792566,
001412.npy,"(256, 256)",float32,0.0,1.0,0.5538336363938257,0.26565123050624395,,"(128, 128)",float32,-0.01142587885260582,1.7036802768707275,0.5535849033486215,0.27946089455794704,
001413.npy,"(256, 256)",float32,0.0,1.0,0.5266207320750436,0.28362266620411436,,"(128, 128)",float32,-0.018778782337903976,1.609824776649475,0.5269557599992123,0.30037713218256956,
